-0.603178	0.808325	1.66198	-0.143294	0.33345	0.665418	0.204669	0.226331	0.0853409
0.99672	-1.17979	1.35825	1.32099	-0.310971	-0.704813	0.809605	0.177	0.861529
0.62377	0.9197	0.569475	0.302439	-2.03126	-1.02472	0.512547	1.25107	0.454458
-1.23926	-0.0601014	-0.701564	-2.78355	0.290816	-0.0316776	-0.650653	-1.6069	-0.448173
0.679578	-0.861104	0.395314	-0.486332	1.26486	-1.10164	1.30362	0.56994	1.61068
-0.280468	0.682907	-0.604947	0.533643	0.475797	0.642051	-1.55	-0.864735	0.274787
-2.15784	0.937968	-0.0295029	0.104277	0.81661	-2.05277	-0.707269	-1.97319	-0.057972
0.625839	-0.28979	0.239335	-1.14605	0.141547	1.49703	0.161589	1.13281	-0.262406
-0.218867	1.0601	0.255221	1.71308	-0.744546	-0.00265309	0.337999	0.320132	0.561496
-0.30961	-0.683876	-0.785765	0.449575	-0.273908	-0.547777	-0.270793	-0.488864	0.102749
1.22243	-0.622299	0.0679631	-0.0393169	-0.522346	-0.827955	0.94159	-0.251381	0.51867
-0.75162	0.213526	-0.848692	-0.970136	-0.068463	0.944095	3.00414	-0.963022	-0.660687
0.042204	-0.218742	-0.420655	0.928724	-0.63392	0.793536	0.347819	0.786416	0.433691
0.666101	-1.84862	-0.0584877	-0.648686	-1.42556	0.823499	2.19638	1.26946	-0.223745
0.893017	0.349705	-0.161191	1.43243	-0.356415	-0.664224	1.08494	0.157184	0.513113
0.907093	0.910772	-0.465757	-0.190628	-0.940005	0.125496	-0.446594	0.6647	-0.84651
0.774627	0.0990884	-0.341558	-1.24924	-0.587555	-0.638647	1.5548	1.62397	-0.335738
0.482619	0.222406	-0.413572	-0.105638	-0.216202	-1.32671	0.140091	1.93795	0.75033
0.474586	0.296037	-0.216369	-2.3909	-0.557434	1.6703	-0.661899	-0.0940176	1.01735
1.76262	-0.990439	-1.15404	1.65252	0.527509	-1.27758	1.15017	1.00282	0.188371
-0.317908	-0.795048	0.0850492	-0.22355	0.751054	0.91758	-0.332077	0.234426	1.25067
1.83689	-0.390207	0.841519	-1.28191	0.123819	1.28227	1.69588	0.535261	0.334159
0.625437	-0.388124	0.375423	-1.91044	3.00829	-0.294311	-0.182188	0.247881	-0.147069
0.743106	0.00777001	0.994687	-0.993478	0.354559	-1.02335	0.0789359	-1.11066	0.863529
-0.524746	-0.778327	-0.198347	-0.609881	-0.991084	0.440144	0.89397	-0.151767	-1.16332
1.45598	-2.00649	-0.528919	-0.726499	-0.983774	-2.23484	2.09741	-0.32621	1.1276
-1.04056	-0.987465	1.8143	-1.05057	0.206649	1.45524	1.3134	-1.1093	0.461638
1.92883	0.597759	-1.02892	0.0353898	0.107037	-0.330764	-0.305187	0.316854	2.00908
-0.489499	1.12136	0.314867	-0.546893	-0.584733	-0.137875	0.0375924	-1.11054	-0.0405811
-0.152545	1.51801	-0.19997	2.21583	-0.893282	-0.707298	0.150367	1.22054	-0.362706
-2.21051	-1.73982	-1.23837	-1.80985	1.35011	0.0227388	0.849382	-0.0273533	1.96541
0.374396	-0.921255	0.567354	0.297746	-0.0287308	0.126928	1.11407	1.00103	-0.539083
-1.02986	-0.984802	0.811313	1.73889	0.0941993	-1.12607	1.39208	0.463566	-1.3451
0.947714	2.24053	-0.680877	0.507005	-1.00689	1.97017	-0.832923	-1.24874	-1.07132
0.0631212	-0.836288	0.413449	-0.644483	2.20724	0.0328312	0.693785	-0.0212223	-0.0972477
1.09491	-1.69287	0.250804	0.850768	0.391459	-0.677905	1.75209	-0.0170829	1.43233
-0.0627073	-0.437065	1.37637	-0.313646	-1.29325	-1.36749	1.84009	-0.0131066	-0.777542
1.17223	-1.05138	-1.27043	0.633465	1.70466	-0.390879	1.67598	1.10842	0.11873
-0.0461721	1.10013	-0.74777	-0.265633	-0.172871	-0.751485	-0.637246	-0.723485	0.0586586
-0.515341	-1.34038	-0.997606	-0.0273224	-1.12818	0.762994	0.793651	-0.187941	-0.547624
0.499264	0.522167	-1.12896	-0.661958	1.83326	-0.0485438	-0.590418	-0.381486	0.242633
-0.00678335	-0.821878	-1.20317	-0.620298	-0.416185	-1.89228	0.252102	1.79654	2.0556
0.596044	1.62478	-2.48617	-2.61986	-0.734615	-0.583247	-1.29997	0.768497	-1.47292
-0.155562	-0.217903	0.612874	0.217252	1.59741	-1.15779	-0.517588	1.06697	0.0763101
1.76974	0.076346	1.24307	1.85158	-0.530309	0.623569	-0.829206	-0.328941	-1.05418
-1.18795	0.938621	-0.0186475	0.515457	-1.45685	-1.57547	0.0997366	0.315367	-0.664676
-0.341822	-2.42007	0.555226	-0.222593	-0.605703	0.342783	1.51179	0.909674	-0.185121
-0.496423	1.20801	0.819984	0.465457	-1.91901	-0.872567	-1.16793	-0.981678	-0.990416
-0.596686	-0.365303	-0.0995698	0.0731471	-0.887733	0.235607	1.14469	0.415515	0.928973
-0.656585	0.0341774	-0.445831	0.254659	-0.0944492	1.16903	0.561663	-0.141791	0.0812322
-0.58803	1.31748	-1.10303	0.935393	-1.83043	1.16044	-0.703006	-0.586244	1.82581
0.730338	0.334872	-0.608269	-0.567549	0.370992	1.38331	1.25613	1.49174	-0.40806
0.653908	0.757255	0.14273	0.0280703	2.37371	0.910002	0.221512	0.888537	0.134271
-1.18323	1.35402	0.960494	1.39982	1.18005	-0.725692	-0.127346	-0.74967	-0.404557
-1.29807	1.13698	0.300312	0.16439	-3.07794	-0.665524	1.53524	-0.839754	0.690657
-0.32968	0.595493	0.332953	1.85412	-0.0439109	2.21232	-0.249412	-1.37806	-0.0860642
-0.581778	-0.229735	-1.29939	0.798472	0.597958	0.817434	-0.641132	-2.08366	0.208627
-0.701415	1.55624	0.273936	-0.375597	-0.112745	-0.676739	0.117766	1.63642	-0.269885
1.24042	-0.0191206	1.01781	-1.63709	-0.608864	-0.0280273	2.29315	-0.608918	0.126691
0.54841	2.91541	-0.736246	-1.17785	-0.61548	1.22439	-0.694481	-0.701947	-1.68105
0.259002	-1.43952	1.76581	-0.497611	-1.38442	1.3233	1.36831	-1.31404	1.84806
0.102558	-0.135926	-0.30114	-1.17066	1.55886	-0.681915	0.18921	-1.47542	-1.57692
-1.92634	-0.326589	-0.68649	1.37661	1.44087	-2.45831	0.0335502	-0.121122	0.811531
-1.14751	2.43725	-1.22244	0.422649	-1.65111	-0.107626	-0.170433	0.283989	0.663888
0.976002	1.64671	0.713969	-3.38719	0.0577209	1.49334	-1.21731	-0.722541	0.90965
0.502038	-0.261859	-0.187494	-0.101589	-0.236001	-0.44233	-1.47245	1.4354	-0.758943
0.720088	-1.35679	-0.781213	-0.616619	0.143945	-0.921123	-0.206665	0.0810672	0.979515
0.704514	0.710593	-1.40039	-1.38411	-0.0243014	-1.73036	1.55314	-0.0403285	-0.135416
-0.233633	0.58049	-0.389905	-0.284414	0.102803	0.192763	-0.238156	-0.337806	0.805217
-0.570382	-0.913742	-0.359485	0.888856	0.267071	0.8669	-0.866256	-1.40648	0.749131
-0.723832	-1.34423	-0.954499	-1.26297	-0.618912	-0.211766	-0.219234	0.206804	-0.721052
0.294682	-1.52631	-1.34726	-1.97224	-1.00241	0.433379	0.321755	-0.20641	-1.20995
-0.0679013	1.38287	1.63692	0.248898	-0.587024	1.67559	0.51028	0.541257	-0.0719525
1.1339	0.259797	0.0329378	1.36287	0.214801	0.0933031	1.34925	0.57531	1.39253
-1.29302	1.54556	-0.0533253	0.191001	-1.08665	-0.480018	1.18649	0.97001	1.70844
-0.38408	2.49653	1.03884	-0.353402	-0.00404382	-0.0367384	1.48901	-0.506313	1.00384
0.0312328	-0.413435	1.00016	0.10096	-1.06005	1.08588	-0.639895	1.86879	2.3652
0.74557	-2.15286	0.186513	1.51474	-0.499997	0.721624	0.421318	-0.803223	-0.227215
-0.768928	-0.504028	0.711952	0.591603	-0.176319	-1.37741	0.406993	-1.91143	-0.630813
1.53502	0.162937	-1.31742	1.16615	-0.569965	0.303761	-0.325869	1.18594	0.299352
-0.306225	-0.507112	0.734551	0.725129	0.934486	-0.208019	0.746909	0.479126	-0.28541
0.94603	-0.328902	1.73161	1.28549	1.38994	-1.55304	-0.214355	-0.568234	0.987706
-1.72804	-0.842563	2.04928	0.498652	1.17399	1.42395	-1.40527	0.922315	-0.297885
0.206623	-0.641803	-1.39653	-0.57303	0.0933209	0.0276408	0.0786092	0.291356	-0.6536
-1.54858	0.256614	1.24819	1.67321	0.199356	-0.012844	0.263121	-0.0232335	-1.32027
-0.0569963	0.215993	1.16955	0.256781	0.828898	-0.526806	-0.00236212	-0.336982	-1.66759
0.493342	-0.817462	-0.807918	0.19563	-0.168444	-0.250079	-1.42674	0.127594	-0.228612
0.662697	0.249809	1.57782	0.314443	0.142251	-1.39403	0.37707	-2.11688	0.891773
-1.32063	2.56302	-1.55502	-0.222019	1.53412	-1.4225	0.745802	-0.382554	-1.12769
-0.0728543	-1.74356	-0.78038	1.90848	-0.746971	0.481032	-0.0562155	-1.88844	0.988671
-1.20394	-1.33785	-1.01461	-0.493821	0.876477	0.128386	-0.358554	0.350008	2.21376
-0.287607	-1.01532	-1.42075	1.61428	-0.670907	-0.145396	1.10283	2.01145	-0.0100867
-1.17358	-1.32307	0.343157	-1.26916	1.56057	1.12471	-1.38716	0.27887	-0.477834
0.120152	1.55674	-2.12607	-2.40557	0.160116	-0.286632	0.0936459	1.46571	0.445048
-1.05373	-0.137856	0.670961	0.279598	-0.248925	-1.06453	0.910218	0.661812	1.32676
-0.238738	-1.19939	0.0825456	-1.55408	-0.577927	1.12122	-0.851086	0.51502	-1.94403
-0.356407	-0.299473	1.15128	-2.02957	-0.453676	-0.679358	1.07989	-0.273733	0.384999
0.905473	0.884011	0.697126	-0.457347	0.161458	0.191465	0.237325	0.23152	0.628021
1.89748	-1.08918	0.292385	0.168736	-1.2922	-0.329745	-0.206479	0.431516	-0.164511
0.85083	0.951776	-1.30076	0.744866	0.122753	0.399788	0.817535	2.20038	-0.268389
0.853748	0.0668742	0.737382	-0.479086	-1.34229	-1.07481	0.619669	0.808599	-0.634544
0.0854216	-0.436841	0.452935	1.20484	0.301705	1.51767	0.460517	-0.229615	-0.424458
1.02084	0.110138	0.200749	-0.211076	-0.158639	-1.41474	-0.0164641	-0.137211	-0.709508
0.963231	-1.10694	-0.158347	-1.86026	-0.537063	-0.934482	2.3436	-0.753224	-0.087928
-0.129722	1.33786	0.761857	-1.48432	-1.40681	0.825738	-1.52804	-0.432766	-0.843353
-0.418708	0.475372	0.0123796	1.0339	1.45225	-0.711952	-0.286708	1.13001	2.18269
0.690243	0.656907	-2.16756	0.0664193	-0.0532546	0.281486	0.273304	-0.853716	0.0927982
0.743728	-0.744343	0.21388	1.85471	1.77644	-2.74736	-0.798401	-0.649737	-2.11127
-1.58826	0.149258	-2.7533	1.41755	0.135913	1.08613	-0.00897948	0.418189	2.28909
-0.333157	-0.909409	0.00359505	-0.777781	-0.614656	-1.91751	0.968154	-0.615417	0.366097
0.531086	1.30857	1.585	0.666831	0.991756	0.724344	2.00801	-0.419562	0.607602
-0.057366	0.276307	-0.552066	0.592373	0.763625	0.0174282	0.8904	-0.382519	-0.677826
-0.269689	1.06576	0.204591	1.57307	0.3644	0.436645	1.65465	1.20281	-0.938095
-0.345928	1.48181	-1.37694	-0.680932	-0.528004	-0.738724	-0.0652742	-0.709934	2.16673
-1.46198	-0.436639	0.877878	2.23176	-1.24545	0.0767604	-0.463248	0.197461	0.875644
-0.464053	-0.936316	-0.521186	-1.03056	-0.704986	-0.844964	-0.576258	-0.545197	1.11702
0.109298	-0.42534	-1.54762	-0.0026466	-0.215709	0.0459608	0.0936211	1.7596	-0.0826879
-1.34724	-0.889352	-0.242673	-1.03886	-1.09262	1.39826	0.705326	1.05615	0.112955
0.811386	0.251438	0.381464	2.05609	-0.456092	-1.00526	1.097	-0.765149	0.699623
1.25954	0.465921	-1.58793	-1.94305	-0.219446	0.42791	0.0985122	-0.483998	-0.256871
0.791692	-0.0689477	0.49032	-0.183412	0.153383	-1.70275	0.811901	0.390793	0.551259
-2.37881	0.871633	0.12382	1.82226	1.49114	0.450078	1.68164	-0.125011	-0.272574
1.21306	1.28461	-0.914035	0.234109	1.38712	0.91107	-0.329601	-0.538193	-0.233536
-1.81063	0.280809	-0.394303	0.697584	0.107768	-1.24691	0.62994	0.233566	-1.65521
-1.28453	-0.11783	1.17413	-1.7257	0.0646295	-0.553976	1.11394	0.0597765	1.61943
0.957587	0.675389	-0.168934	-0.999964	-1.38478	-0.658829	0.563966	0.786839	1.7619
0.3993	0.77282	0.259897	-1.34212	-0.827497	-0.211235	-0.152163	-1.88461	-0.262925
0.034618	-1.89357	1.483	-0.235136	-0.386191	1.29504	2.1567	-0.77362	0.186155
0.170777	-1.2128	1.5465	0.333425	0.43676	2.05538	-2.1921	0.186254	-0.626268
-1.29653	-0.0382829	0.145198	0.550903	1.88763	-0.513267	-0.656918	0.899326	0.431017
-0.0120814	-0.474793	-0.318157	-0.598139	-0.88189	1.29318	0.788158	-0.908192	1.6408
1.8487	-0.647166	-1.62469	2.0099	-0.328812	1.43241	0.62313	-0.309837	0.374954
0.786664	0.466281	0.510447	0.0292351	1.44688	-0.590975	2.40182	1.16753	-0.855824
0.207334	0.916709	0.732192	-0.461661	0.538056	-0.873499	0.714797	1.73604	-0.19025
-0.53797	-0.963157	-0.0857347	-0.479075	0.257104	1.42163	-0.703631	-1.29636	-1.12764
0.0381212	-0.450776	0.41388	-0.442858	-1.14276	-0.0438357	-0.695615	-0.171657	-0.644262
-0.688443	0.19846	-0.560039	0.458748	0.178771	2.08528	-1.57196	-1.59439	0.890915
0.790581	2.7255	0.949292	1.16264	-0.124145	0.0697515	0.104038	-0.0202623	0.355355
-0.187024	-1.69958	0.829229	-1.80085	-0.0403652	-0.150416	-2.02003	0.392902	0.931302
1.01591	0.966757	0.651253	-1.37767	0.988937	-0.441349	0.738132	-0.388959	-0.205638
0.446847	-0.00889349	1.20741	0.940857	-0.361201	-1.0302	1.36869	0.269336	0.512226
0.00624473	-0.896539	0.0414201	-0.712038	-1.03778	1.27894	-0.861358	1.08343	0.963855
0.0347293	0.738679	1.00247	-0.669436	-1.27118	-0.145869	0.746286	-1.38676	-0.611885
0.733941	0.591141	0.827396	-1.36494	-0.115896	0.813432	-2.16156	0.14465	-0.106849
0.537105	0.0446586	1.56118	1.17637	0.621996	-1.07502	-0.706185	-0.230676	1.11464
-0.396416	-0.515595	-0.187057	-0.17769	1.26711	-1.12846	1.11135	-0.521187	-1.51514
-1.54777	-0.631584	1.7006	-0.394786	-1.03751	1.03345	-0.444153	-0.467801	1.36502
-0.267866	-0.570771	-0.777077	0.411331	-1.64536	1.53305	-0.145871	-0.739515	0.237379
-0.379752	-1.44626	-1.19117	0.461689	1.65886	-0.132763	-1.20551	0.756665	1.48069
-0.476421	0.883862	1.20626	-0.795991	-0.758093	0.152086	2.25422	-1.27126	1.56259
0.274054	-0.215375	1.76731	0.423508	-1.32805	0.0316696	1.2785	0.633222	-1.50858
1.37548	-1.57714	0.393	0.925866	0.944342	-0.32141	-1.32954	-0.865188	-0.678959
0.431693	0.427899	0.525178	0.292635	0.216193	-0.614777	0.39893	-2.13332	-0.750201
1.78581	1.52796	-1.07977	-1.17288	-0.306058	-0.132647	0.0117824	0.023	-1.23861
-0.761801	0.331411	-0.653313	1.85831	0.269129	0.943123	0.0749735	0.489904	-1.47062
2.72614	-1.82792	0.383321	-0.943741	-1.77676	1.56034	-0.626414	-1.24115	0.740851
0.696442	0.719524	-0.158766	0.320162	-0.156953	0.953445	-0.736008	0.378036	0.651858
-0.93871	0.403508	0.573541	-0.877584	-0.647562	0.134501	0.457213	1.03348	-2.10547
-0.328711	-1.33867	1.86191	-0.773039	-0.0858263	1.35085	0.185601	0.406223	0.82402
1.00844	0.886255	-0.508598	1.7418	1.24079	0.300464	1.06382	1.05609	-0.979915
-1.81934	0.485715	1.70476	-0.798939	-1.68183	1.22306	-0.15091	-1.02327	-0.264129
0.256085	1.5998	0.649149	1.09221	-0.362368	-1.14054	-1.13302	-0.120041	-0.599575
0.0582465	-0.7963	-0.808458	0.188571	-1.29181	0.174479	1.52883	1.50576	0.314711
-0.432945	0.187264	-0.138156	0.407136	0.670877	-0.245225	-1.00467	0.253745	2.55126
0.314733	-1.62308	-0.502864	-0.718643	-0.384341	0.914888	-0.288259	0.238834	1.73806
-0.794336	1.16674	-0.712241	0.404804	-0.690773	-1.96947	-0.0304325	0.87811	0.435113
-0.184941	-0.259775	-1.35104	-0.854076	-0.961419	1.53862	0.340288	1.20459	0.0473783
-0.767448	-1.47378	-1.37704	1.03764	-0.525709	0.107456	-0.66266	0.252906	-1.35013
-0.0518386	-0.194985	-0.967336	0.422283	-0.480564	1.07201	0.957667	1.41509	0.715858
0.335325	-1.36369	0.52802	2.0655	-1.65261	-1.15895	-0.0554397	-1.3358	0.0396634
-1.57705	-0.842723	0.339595	-0.577092	0.474389	-0.741254	0.238063	-1.41973	1.93455
-1.99352	1.19013	0.0255883	2.07734	-0.107648	0.774132	0.317027	0.0367862	-0.334152
1.33196	1.84315	0.986788	1.37135	0.546991	-1.90077	-2.67302	2.07058	-0.503259
1.08032	-0.376427	-0.903518	-0.190078	-2.59876	-0.208587	-0.544015	0.804021	1.02291
-0.080659	0.934305	-1.3414	-0.878632	-1.66795	-0.19769	0.23083	-0.923366	-0.649225
